Log file open, 10/20/22 11:38:53
[2022.10.20-09.38.58:232][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2022.10.20-09.38.58:232][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2022.10.20-09.38.58:232][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2022.10.20-09.38.58:232][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2022.10.20-09.38.58:232][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2022.10.20-09.38.58:364][  0]LogNetVersion: GiantRobots_VR 1.0.0, NetCL: 22491701, EngineNetVer: 29, GameNetVer: 0 (Checksum: 1332538027)
[2022.10.20-09.38.58:784][  0]LogUObjectArray: 20807 objects as part of root set at end of initial load.
[2022.10.20-09.38.58:784][  0]LogUObjectAllocator: 5742232 out of 0 bytes used by permanent object pool.
[2022.10.20-09.38.58:784][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2022.10.20-09.38.58:825][  0]LogSlate: Border
[2022.10.20-09.38.58:825][  0]LogSlate: BreadcrumbButton
[2022.10.20-09.38.58:825][  0]LogSlate: Brushes.Title
[2022.10.20-09.38.58:825][  0]LogSlate: Default
[2022.10.20-09.38.58:825][  0]LogSlate: Icons.Save
[2022.10.20-09.38.58:825][  0]LogSlate: Icons.Toolbar.Settings
[2022.10.20-09.38.58:825][  0]LogSlate: ListView
[2022.10.20-09.38.58:825][  0]LogSlate: SoftwareCursor_CardinalCross
[2022.10.20-09.38.58:825][  0]LogSlate: SoftwareCursor_Grab
[2022.10.20-09.38.58:825][  0]LogSlate: TableView.DarkRow
[2022.10.20-09.38.58:825][  0]LogSlate: TableView.Row
[2022.10.20-09.38.58:825][  0]LogSlate: TreeView
[2022.10.20-09.38.59:459][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2022.10.20-09.38.59:483][  0]LogPython: Using Python 3.9.7
[2022.10.20-09.39.00:592][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2022.10.20-09.39.00:721][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2022.10.20-09.39.00:728][  0]LogUdpMessaging: Display: Added local interface '192.168.0.32' to multicast group '230.0.0.1:6666'
[2022.10.20-09.39.00:880][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 46F4FB9747AF88142E70BEA92F988F32 | Instance: AE9C296844068D9952CBAE94EF1E75B0 (JONATHAN-PC-37316).
[2022.10.20-09.39.01:362][  0]LogOpenImageDenoise: OIDN starting up
[2022.10.20-09.39.01:447][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2022.10.20-09.39.01:491][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.10.20-09.39.01:491][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.10.20-09.39.01:656][  0]LogTemp: OpenXR ignores max viewport resolution in editor to support full HMD resolutions.
[2022.10.20-09.39.02:110][  0]SourceControl: Source control is disabled
[2022.10.20-09.39.02:118][  0]SourceControl: Source control is disabled
[2022.10.20-09.39.02:140][  0]LogUProjectInfo: Found projects:
[2022.10.20-09.39.02:157][  0]SourceControl: Source control is disabled
[2022.10.20-09.39.02:196][  0]LogCollectionManager: Loaded 0 collections in 0.001113 seconds
[2022.10.20-09.39.02:200][  0]LogFileCache: Scanning file cache for directory 'D:/Docs/Unreal Projects/GiantRobots_VR/Saved/Collections/' took 0.00s
[2022.10.20-09.39.02:204][  0]LogFileCache: Scanning file cache for directory 'D:/Docs/Unreal Projects/GiantRobots_VR/Content/Developers/Spart/Collections/' took 0.00s
[2022.10.20-09.39.02:209][  0]LogFileCache: Scanning file cache for directory 'D:/Docs/Unreal Projects/GiantRobots_VR/Content/Collections/' took 0.00s
[2022.10.20-09.39.02:697][  0]LogEngine: Initializing Engine...
[2022.10.20-09.39.02:717][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2022.10.20-09.39.02:719][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:726][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:729][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:733][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:737][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:740][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: ), compiling. Is special engine material.
[2022.10.20-09.39.02:881][  0]LogInit: Initializing FReadOnlyCVARCache
[2022.10.20-09.39.02:905][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.39.02:934][  0]LogAIModule: Creating AISystem for world Untitled
[2022.10.20-09.39.02:935][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2022.10.20-09.39.02:935][  0]LogInit: Texture streaming: Enabled
[2022.10.20-09.39.02:979][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-22491701+++UE5+Release-5.1
[2022.10.20-09.39.02:990][  0]LogAudio: Display: Initializing Audio Device Manager...
[2022.10.20-09.39.03:017][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2022.10.20-09.39.03:018][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2022.10.20-09.39.03:018][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2022.10.20-09.39.03:021][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2022.10.20-09.39.03:024][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2022.10.20-09.39.03:024][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2022.10.20-09.39.03:024][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2022.10.20-09.39.03:024][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2022.10.20-09.39.03:024][  0]LogAudio: Display: Audio Device Manager Initialized
[2022.10.20-09.39.03:024][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.10.20-09.39.03:024][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.10.20-09.39.03:024][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2022.10.20-09.39.03:024][  0]LogAudio: Display: Audio Spatialization Plugin: Resonance Audio is external send: 1
[2022.10.20-09.39.03:024][  0]LogAudio: Display: Audio Reverb Plugin: Resonance Audio
[2022.10.20-09.39.03:024][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.10.20-09.39.03:041][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.10.20-09.39.03:123][  0]LogAudioMixer: Display: Using Audio Hardware Device Wave Link System (Elgato Wave:3)
[2022.10.20-09.39.03:123][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.10.20-09.39.03:128][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.10.20-09.39.03:128][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.10.20-09.39.03:131][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.10.20-09.39.03:131][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2022.10.20-09.39.03:134][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.10.20-09.39.03:134][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.10.20-09.39.03:134][  0]LogInit: FAudioDevice initialized.
[2022.10.20-09.39.03:134][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.10.20-09.39.03:162][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.10.20-09.39.03:176][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.10.20-09.39.03:176][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.10.20-09.39.03:179][  0]LogLiveCoding: Display: First instance in process group "UE_GiantRobots_VR_0x3c4ed489", spawning console
[2022.10.20-09.39.03:199][  0]LogLiveCoding: Display: Waiting for server
[2022.10.20-09.39.04:482][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.10.20-09.39.04:500][  0]LogInit: Transaction tracking system initialized
[2022.10.20-09.39.04:560][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.10.20-09.39.04:564][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.003717 seconds (Found 141 uncontrolled assets)
[2022.10.20-09.39.04:626][  0]BlueprintLog: New page: Editor Load
[2022.10.20-09.39.04:853][  0]LocalizationService: Localization service is disabled
[2022.10.20-09.39.04:902][  0]TimingProfiler: Initialize
[2022.10.20-09.39.04:902][  0]TimingProfiler: OnSessionChanged
[2022.10.20-09.39.04:902][  0]LoadingProfiler: Initialize
[2022.10.20-09.39.04:902][  0]LoadingProfiler: OnSessionChanged
[2022.10.20-09.39.04:902][  0]NetworkingProfiler: Initialize
[2022.10.20-09.39.04:902][  0]NetworkingProfiler: OnSessionChanged
[2022.10.20-09.39.04:902][  0]MemoryProfiler: Initialize
[2022.10.20-09.39.04:902][  0]MemoryProfiler: OnSessionChanged
[2022.10.20-09.39.05:331][  0]LogFileCache: Scanning file cache for directory 'D:/Docs/Unreal Projects/GiantRobots_VR/Content/' took 0.01s
[2022.10.20-09.39.05:849][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.10.20-09.39.05:888][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.10.20-09.39.05:894][  0]SourceControl: Source control is disabled
[2022.10.20-09.39.05:894][  0]LogUnrealEdMisc: Loading editor; pre map load, took 12.896
[2022.10.20-09.39.05:895][  0]Cmd: MAP LOAD FILE="../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/VRTemplate/Maps/VRTemplateMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.10.20-09.39.05:895][  0]LightingResults: New page: Lighting Build
[2022.10.20-09.39.05:902][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.39.05:902][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.39.05:902][  0]MapCheck: New page: Map Check
[2022.10.20-09.39.05:902][  0]LightingResults: New page: Lighting Build
[2022.10.20-09.39.05:908][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.10.20-09.39.05:912][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.10.20-09.39.07:159][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'VRTemplateMap'.
[2022.10.20-09.39.07:159][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.39.07:160][  0]LogAIModule: Creating AISystem for world VRTemplateMap
[2022.10.20-09.39.07:179][  0]LogEditorServer: Finished looking for orphan Actors (0.001 secs)
[2022.10.20-09.39.07:246][  0]LogRenderer: Warning: Deprecated CVar r.BasePassOutputsVelocity is set to 0. Remove and use r.VelocityOutputPass instead.
[2022.10.20-09.39.07:246][  0]LogRenderer: Warning: Deprecated CVar r.VertexDeformationOutputsVelocity is set to 0. Remove and use r.Velocity.EnableVertexDeformation instead.
[2022.10.20-09.39.07:282][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.73ms
[2022.10.20-09.39.07:282][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.10.20-09.39.07:282][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,126ms to complete.
[2022.10.20-09.39.07:282][  0]LogFileHelpers: Loading map 'VRTemplateMap' took 1.388
[2022.10.20-09.39.07:299][  0]LogUnrealEdMisc: Total Editor Startup Time, took 14.300
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: ================================================
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: Total job queries 10, among them cache hits 0 (0.00%)
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2022.10.20-09.39.07:299][  0]LogShaderCompilers: Display: ================================================
[2022.10.20-09.39.07:447][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.39.07:454][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.39.07:464][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.39.07:472][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.10.20-09.39.07:508][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2022.10.20-09.39.07:509][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2022.10.20-09.39.07:511][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:512][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:513][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2022.10.20-09.39.07:515][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:516][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2022.10.20-09.39.07:517][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:518][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:518][  0]LogPakFile: Display: Mounted Pak file 'D:/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2022.10.20-09.39.07:887][  0]LogTurnkeySupport: Turnkey Device: Win64@JONATHAN-PC: (Name=JONATHAN-PC, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.10.20-09.39.08:019][  0]LogSlate: Took 0.000436 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.10.20-09.39.08:022][  0]LogSlate: Took 0.000415 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2022.10.20-09.39.08:025][  0]LogSlate: Took 0.000424 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2022.10.20-09.39.08:026][  0]LogSlate: Took 0.000304 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2022.10.20-09.39.08:070][  0]LogViewport: Scene viewport resized to 3056x1075, mode Windowed.
[2022.10.20-09.39.08:120][  0]LogSlate: Took 0.000376 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.10.20-09.39.08:354][  0]LogStall: Startup...
[2022.10.20-09.39.08:367][  0]LogStall: Startup complete.
[2022.10.20-09.39.08:401][  0]LogLoad: (Engine Initialization) Total time: 15.40 seconds
[2022.10.20-09.39.08:401][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2022.10.20-09.39.08:483][  0]LogAssetRegistry: Asset discovery search completed in 11.3705 seconds
[2022.10.20-09.39.08:500][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2022.10.20-09.39.08:713][  0]LogNiagara: Compiling System NiagaraSystem /Game/VRTemplate/VFX/NS_MenuLaser.NS_MenuLaser took 1.610517 sec, no shader worker used.
[2022.10.20-09.39.08:719][  0]LogNiagara: Compiling System NiagaraSystem /Game/VRTemplate/VFX/NS_PlayAreaBounds.NS_PlayAreaBounds took 1.605100 sec, no shader worker used.
[2022.10.20-09.39.08:727][  0]LogNiagara: Compiling System NiagaraSystem /Game/VRTemplate/VFX/NS_TeleportRing.NS_TeleportRing took 1.597083 sec, no shader worker used.
[2022.10.20-09.39.08:729][  0]LogContentStreaming: Texture pool size now 1000 MB
[2022.10.20-09.39.08:897][  1]LogNiagara: Compiling System NiagaraSystem /Game/VRTemplate/VFX/NS_TeleportTrace.NS_TeleportTrace took 1.749823 sec, no shader worker used.
[2022.10.20-09.39.08:913][  1]LogResonanceAudio: Display: Resonance Audio Listener is initialized
[2022.10.20-09.39.08:960][  2]LogNavigationDataBuild: Navigation data generation finished for RecastNavMesh-Default (RecastNavMesh /Game/VRTemplate/Maps/VRTemplateMap.VRTemplateMap:PersistentLevel.RecastNavMesh-Default).
[2022.10.20-09.39.08:990][  2]LogSlate: Took 0.000292 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.10.20-09.39.26:430][118]LogLinker: Warning: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\Characters\Humans\BP_Enemy_Master.uasset: Failed to load '/Game/UE4_Mannequin_Mobile/Mesh/SK_Mannequin_Mobile': Can't find file.
[2022.10.20-09.39.26:430][118]LogLinker: Warning: [AssetLog] D:\Docs\Unreal Projects\GiantRobots_VR\Content\Characters\Humans\BP_Enemy_Master.uasset: VerifyImport: Failed to load package for import object 'Package /Game/UE4_Mannequin_Mobile/Mesh/SK_Mannequin_Mobile'
[2022.10.20-09.39.26:438][118]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Characters/Humans/BP_Enemy_Master.BP_Enemy_Master
[2022.10.20-09.39.26:439][118]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.39.27:709][118]LogSlate: Took 0.000276 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2022.10.20-09.39.29:027][169]BlueprintLog: New page: Compile BP_Enemy_Master
[2022.10.20-09.39.29:109][169]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2022.10.20-09.39.29:457][196]LogSlate: Window 'BP_Enemy_Master' being destroyed
[2022.10.20-09.39.29:468][196]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.39.29:468][196]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.39.34:957][708]LogSlate: Took 0.001898 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansFallback.ttf' (3848K)
[2022.10.20-09.39.43:508][926]LogSlate: Window 'New Physics Asset' being destroyed
[2022.10.20-09.39.43:652][926]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.39.43:659][926]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2022.10.20-09.39.43:659][926]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.10.20-09.39.43:687][926]LogAssetEditorSubsystem: Opening Asset editor for PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics.SKM_MannyXR_left_Physics
[2022.10.20-09.39.43:699][926]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.39.43:771][926]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_4:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0) Already registered. Aborting.
[2022.10.20-09.39.44:490][926]LogViewport: Scene viewport resized to 1564x1235, mode Windowed.
[2022.10.20-09.39.46:218][962]LogViewport: Scene viewport resized to 2288x1827, mode Windowed.
[2022.10.20-09.39.46:509][995]LogSlate: Window 'SKM_MannyXR_left_Physics' being destroyed
[2022.10.20-09.40.03:562][990]LogSlate: Took 0.000236 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.10.20-09.40.29:681][476]Cmd: MODE GRID=0
[2022.10.20-09.41.01:994][357]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Engine/Transient.World_4:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0'
[2022.10.20-09.41.01:995][357]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Engine/Transient.World_4:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0'
[2022.10.20-09.41.01:996][357]LogSkeletalMesh: USkeletalMeshComponent::InitArticulated : Could not find root physics body: '/Engine/Transient.World_4:PersistentLevel.AnimationEditorPreviewActor_0.PhysicsAssetEditorSkeletalMeshComponent_0'
[2022.10.20-09.41.47:791][ 11]LogDerivedDataCache: C:/Users/Spart/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:52.432 and deleted 0 files with total size 0 MiB. Scanned 27381 files in 26212 folders with total size 2387 MiB.
[2022.10.20-09.41.59:255][989]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.10.20-09.41.59:439][989]LogPackageLocalizationCache: Processed 40 localized package path(s) for 1 prioritized culture(s) in 0.008402 seconds
[2022.10.20-09.41.59:440][989]LogSerialization: UsePackageTrailer: 'true'
[2022.10.20-09.41.59:445][989]LogSavePackage: Moving output files for package: /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics
[2022.10.20-09.41.59:445][989]LogSavePackage: Moving '../../../../../Docs/Unreal Projects/GiantRobots_VR/Saved/SKM_MannyXR_left_Physics076F6485498A18CE5D0853ACA4F10B43.tmp' to '../../../../../Docs/Unreal Projects/GiantRobots_VR/Content/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics.uasset'
[2022.10.20-09.41.59:462][989]LogFileHelpers: InternalPromptForCheckoutAndSave took 206 ms
[2022.10.20-09.41.59:472][989]AssetCheck: New page: Asset Save: SKM_MannyXR_left_Physics
[2022.10.20-09.41.59:472][989]LogContentValidation: Display: Validating /Script/Engine.PhysicsAsset /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_left_Physics.SKM_MannyXR_left_Physics
[2022.10.20-09.42.04:014][331]LogAssetEditorSubsystem: Opening Asset editor for SkeletalMesh /Game/Characters/MannequinsXR/Meshes/SKM_MannyXR_right.SKM_MannyXR_right
[2022.10.20-09.42.04:014][331]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.10.20-09.42.04:025][331]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_8:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2022.10.20-09.42.04:282][331]LogViewport: Scene viewport resized to 2288x1827, mode Windowed.
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: ================================================
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Total job queries 117, among them cache hits 38 (32.48%)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Tracking 79 distinct input hashes that result in 79 distinct outputs (100.00%)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: RAM used: 0.73 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.04%
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Shaders Compiled: 79
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Jobs assigned 79, completed 79 (100.00%)
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Average time worker was idle: 13.35 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Time job spent in pending queue: average 1.32 s, longest 6.69 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Job execution time: average 1.85 s, max 7.16 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Job life time (pending + execution): average 3.17 s, max 10.24
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 32.25 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Jobs were issued in 79 batches (only local compilation was used), average 1.00 jobs/batch
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Average processing rate: 2.45 jobs/sec
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Total thread time: 117.47 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Total thread preprocess time: 4.31 s
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Percentage time preprocessing: 3.67%
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Effective parallelization: 3.64 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.10.20-09.42.07:782][509]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy (compiled    5 times, average 5.41 sec, max 6.48 sec, min 4.55 sec)
